shot_id,loc_x,loc_y,minutes_remaining,seconds_remaining,period,playoffs,shot_distance,seconds_left_in_period,game_year,game_month,game_dayofweek,action_type,combined_shot_type,season,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,opponent,home_away
998,0,0,1,29,1,0,0,89,2001,1,2,Layup Shot,Layup,2000-01,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,MIN,away
1008,39,34,8,24,4,0,5,504,2001,1,2,Jump Shot,Jump Shot,2000-01,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,MIN,away
1019,0,0,0,21,1,0,0,21,2001,2,4,Running Layup Shot,Layup,2000-01,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,CHA,home
1023,172,144,2,41,2,0,22,161,2001,2,4,Jump Shot,Jump Shot,2000-01,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,CHA,home
1026,153,106,0,33,2,0,18,33,2001,2,4,Jump Shot,Jump Shot,2000-01,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,CHA,home
1029,144,13,7,33,3,0,14,453,2001,2,4,Turnaround Jump Shot,Jump Shot,2000-01,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,CHA,home
1034,117,120,0,24,3,0,16,24,2001,2,4,Running Jump Shot,Jump Shot,2000-01,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,CHA,home
1036,-44,34,5,16,4,0,5,316,2001,2,4,Turnaround Jump Shot,Jump Shot,2000-01,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,CHA,home
1038,-143,110,2,27,4,0,18,147,2001,2,4,Jump Shot,Jump Shot,2000-01,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,CHA,home
1039,165,51,1,27,4,0,17,87,2001,2,4,Turnaround Jump Shot,Jump Shot,2000-01,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,CHA,home
1051,0,0,4,13,2,0,0,253,2001,2,6,Tip Shot,Tip Shot,2000-01,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SAC,home
1052,-126,-15,3,40,2,0,12,220,2001,2,6,Jump Shot,Jump Shot,2000-01,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,SAC,home
1066,94,108,3,30,4,0,14,210,2001,2,6,Jump Shot,Jump Shot,2000-01,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,SAC,home
1087,-18,61,2,8,4,0,6,128,2001,2,2,Jump Shot,Jump Shot,2000-01,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,PHX,home
1092,115,125,0,2,4,0,16,2,2001,2,2,Jump Shot,Jump Shot,2000-01,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,PHX,home
1094,-12,177,9,33,1,0,17,573,2001,2,1,Running Jump Shot,Jump Shot,2000-01,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,NJN,away
1098,94,167,10,25,2,0,19,625,2001,2,1,Jump Shot,Jump Shot,2000-01,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,NJN,away
1099,1,257,3,21,2,0,25,201,2001,2,1,Jump Shot,Jump Shot,2000-01,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,NJN,away
1102,180,190,8,11,3,0,26,491,2001,2,1,Jump Shot,Jump Shot,2000-01,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,NJN,away
1118,191,15,6,52,1,0,19,412,2001,2,2,Jump Shot,Jump Shot,2000-01,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,PHI,away
1131,64,36,9,55,1,0,7,595,2001,2,4,Jump Shot,Jump Shot,2000-01,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,CHA,away
1133,0,0,5,26,1,0,0,326,2001,2,4,Driving Layup Shot,Layup,2000-01,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,CHA,away
1135,0,0,0,46,1,0,0,46,2001,2,4,Alley Oop Dunk Shot,Dunk,2000-01,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,CHA,away
1138,0,0,2,14,2,0,0,134,2001,2,4,Layup Shot,Layup,2000-01,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,CHA,away
1139,0,0,1,46,2,0,0,106,2001,2,4,Dunk Shot,Dunk,2000-01,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,CHA,away
1142,201,152,5,55,3,0,25,355,2001,2,4,Jump Shot,Jump Shot,2000-01,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,CHA,away
1151,-27,15,2,1,1,0,3,121,2001,2,6,Layup Shot,Layup,2000-01,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,IND,away
1152,-147,129,11,18,2,0,19,678,2001,2,6,Jump Shot,Jump Shot,2000-01,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,IND,away
1155,-12,34,0,44,2,0,3,44,2001,2,6,Driving Layup Shot,Layup,2000-01,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,IND,away
1165,-42,198,0,33,3,0,20,33,2001,2,6,Jump Shot,Jump Shot,2000-01,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,IND,away
1167,1,21,11,6,4,0,2,666,2001,2,6,Driving Dunk Shot,Dunk,2000-01,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,IND,away
1172,-4,28,3,44,4,0,2,224,2001,2,6,Layup Shot,Layup,2000-01,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,IND,away
1174,-4,34,0,36,4,0,3,36,2001,2,6,Running Jump Shot,Jump Shot,2000-01,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,IND,away
1180,0,0,5,20,2,0,0,320,2001,2,1,Layup Shot,Layup,2000-01,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,DAL,away
1200,167,118,4,4,2,0,20,244,2001,2,2,Jump Shot,Jump Shot,2000-01,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,DEN,away
1202,167,85,1,38,2,0,18,98,2001,2,2,Jump Shot,Jump Shot,2000-01,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,DEN,away
1227,117,2,11,22,3,0,11,682,2001,3,5,Turnaround Jump Shot,Jump Shot,2000-01,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,VAN,away
1228,5,13,7,52,3,0,1,472,2001,3,5,Reverse Layup Shot,Layup,2000-01,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,VAN,away
1229,-115,112,4,25,3,0,16,265,2001,3,5,Jump Shot,Jump Shot,2000-01,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,VAN,away
1237,0,0,9,38,1,0,0,578,2001,3,6,Layup Shot,Layup,2000-01,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,GSW,home
1241,79,125,1,4,1,0,14,64,2001,3,6,Jump Shot,Jump Shot,2000-01,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,GSW,home
1256,-111,66,1,24,1,0,12,84,2001,3,1,Jump Shot,Jump Shot,2000-01,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,GSW,away
1279,115,163,9,58,3,0,19,598,2001,3,2,Jump Shot,Jump Shot,2000-01,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,TOR,home
1293,0,0,0,2,3,0,0,2,2001,3,2,Layup Shot,Layup,2000-01,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,TOR,home
1295,-126,108,9,24,4,0,16,564,2001,3,2,Jump Shot,Jump Shot,2000-01,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,TOR,home
1319,0,0,6,20,3,0,0,380,2001,3,4,Driving Layup Shot,Layup,2000-01,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SAS,home
1320,14,186,5,18,3,0,18,318,2001,3,4,Jump Shot,Jump Shot,2000-01,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,SAS,home
1321,-6,78,4,42,3,0,7,282,2001,3,4,Running Jump Shot,Jump Shot,2000-01,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,SAS,home
1322,22,68,0,27,3,0,7,27,2001,3,4,Turnaround Jump Shot,Jump Shot,2000-01,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,SAS,home
1334,49,257,0,3,5,0,26,3,2001,3,4,Jump Shot,Jump Shot,2000-01,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,SAS,home
1351,0,0,7,57,4,0,0,477,2001,3,3,Alley Oop Layup shot,Layup,2000-01,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,DET,away
1373,146,-40,4,21,3,0,15,261,2001,3,4,Jump Shot,Jump Shot,2000-01,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,WAS,away
1375,-166,-6,1,57,3,0,16,117,2001,3,4,Jump Shot,Jump Shot,2000-01,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,WAS,away
1380,11,9,10,44,4,0,1,644,2001,3,4,Layup Shot,Layup,2000-01,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,WAS,away
1382,-16,93,7,11,1,0,9,431,2001,3,6,Running Jump Shot,Jump Shot,2000-01,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,ORL,away
1385,0,0,5,57,2,0,0,357,2001,3,6,Tip Shot,Tip Shot,2000-01,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,ORL,away
1399,-50,122,4,42,1,0,13,282,2001,3,0,Jump Shot,Jump Shot,2000-01,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,ATL,away
1403,0,0,8,5,2,0,0,485,2001,3,0,Alley Oop Dunk Shot,Dunk,2000-01,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,ATL,away
1428,-101,-19,10,18,3,0,10,618,2001,3,2,Jump Shot,Jump Shot,2000-01,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,MIL,away
1434,-115,228,3,0,4,0,25,180,2001,3,2,Jump Shot,Jump Shot,2000-01,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,MIL,away
1444,0,0,3,26,1,0,0,206,2001,4,1,Alley Oop Dunk Shot,Dunk,2000-01,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,PHX,home
1448,226,28,5,48,3,0,22,348,2001,4,1,Jump Shot,Jump Shot,2000-01,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,PHX,home
1466,-48,192,6,54,3,0,19,414,2001,4,3,Running Jump Shot,Jump Shot,2000-01,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,MIN,home
1476,49,186,7,48,4,0,19,468,2001,4,3,Jump Shot,Jump Shot,2000-01,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,MIN,home
1478,155,112,10,47,2,0,19,647,2001,4,6,Jump Shot,Jump Shot,2000-01,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,POR,home
1485,193,23,9,2,3,0,19,542,2001,4,6,Jump Shot,Jump Shot,2000-01,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,POR,home
1491,0,0,0,5,3,0,0,5,2001,4,6,Driving Layup Shot,Layup,2000-01,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,POR,home
1494,121,47,7,11,4,0,12,431,2001,4,6,Turnaround Jump Shot,Jump Shot,2000-01,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,POR,home
1500,0,0,3,17,1,0,0,197,2001,4,1,Layup Shot,Layup,2000-01,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,DEN,home
1501,142,-2,8,18,2,0,14,498,2001,4,1,Turnaround Jump Shot,Jump Shot,2000-01,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,DEN,home
1503,85,146,6,13,2,0,16,373,2001,4,1,Jump Shot,Jump Shot,2000-01,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,DEN,home
1519,0,0,4,58,2,0,0,298,2001,10,1,Reverse Layup Shot,Layup,2001-02,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,POR,home
1524,7,129,10,51,3,0,12,651,2001,10,1,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,POR,home
1529,-27,68,0,55,3,0,7,55,2001,10,1,Running Jump Shot,Jump Shot,2001-02,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,POR,home
1533,0,0,4,29,4,0,0,269,2001,10,1,Alley Oop Layup shot,Layup,2001-02,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,POR,home
1538,0,0,3,30,1,0,0,210,2001,11,3,Slam Dunk Shot,Dunk,2001-02,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,UTA,away
1539,180,-15,0,40,1,0,18,40,2001,11,3,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,UTA,away
1546,0,0,4,13,3,0,0,253,2001,11,3,Layup Shot,Layup,2001-02,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,UTA,away
1555,73,171,2,10,4,0,18,130,2001,11,3,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,UTA,away
1559,-92,141,0,31,1,0,16,31,2001,11,4,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,PHX,home
1563,58,34,7,10,3,0,6,430,2001,11,4,Fadeaway Jump Shot,Jump Shot,2001-02,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,PHX,home
1565,0,0,10,20,4,0,0,620,2001,11,4,Driving Layup Shot,Layup,2001-02,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,PHX,home
1574,-141,181,0,17,1,0,22,17,2001,11,6,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,UTA,home
1591,-65,173,0,29,4,0,18,29,2001,11,6,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,UTA,home
1594,-86,21,5,32,1,0,8,332,2001,11,4,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,MEM,home
1605,-172,34,0,33,3,0,17,33,2001,11,4,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,MEM,home
1611,91,156,8,42,3,0,18,522,2001,11,6,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,ORL,home
1614,-14,179,10,54,4,0,17,654,2001,11,6,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,ORL,home
1620,180,0,10,28,1,0,18,628,2001,11,3,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,HOU,away
1626,-134,19,5,42,2,0,13,342,2001,11,3,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,HOU,away
1630,138,150,10,48,3,0,20,648,2001,11,3,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,HOU,away
1632,11,251,6,28,3,0,25,388,2001,11,3,Jump Shot,Jump Shot,2001-02,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,HOU,away
1634,-8,99,5,1,3,0,9,301,2001,11,3,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,HOU,away
1643,-94,137,2,15,4,0,16,135,2001,11,3,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,HOU,away
1651,119,163,5,20,2,0,20,320,2001,11,4,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,PHX,away
1655,-101,125,3,6,3,0,16,186,2001,11,4,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,PHX,away
1658,-124,34,11,15,4,0,12,675,2001,11,4,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,PHX,away
1659,3,148,4,50,4,0,14,290,2001,11,4,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,PHX,away
1665,-4,198,0,30,1,0,19,30,2001,11,6,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,SAC,home
1675,30,129,8,20,4,0,13,500,2001,11,6,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,SAC,home
1680,0,0,1,5,4,0,0,65,2001,11,6,Dunk Shot,Dunk,2001-02,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SAC,home
1690,81,144,1,23,3,0,16,83,2001,11,1,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,LAC,away
1696,-48,26,7,51,1,0,5,471,2001,11,2,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,DEN,away
1714,-33,66,6,4,1,0,7,364,2001,11,4,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,GSW,home
1721,-166,144,10,29,4,0,21,629,2001,11,4,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,GSW,home
1726,-65,165,4,31,1,0,17,271,2001,11,6,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,DEN,home
1728,-58,181,3,23,1,0,19,203,2001,11,6,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,DEN,home
1734,104,125,1,18,2,0,16,78,2001,11,6,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,DEN,home
1735,125,97,0,47,2,0,15,47,2001,11,6,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,DEN,home
1740,3,112,9,58,4,0,11,598,2001,11,6,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,DEN,home
1744,-94,125,6,22,1,0,15,382,2001,11,1,Running Jump Shot,Jump Shot,2001-02,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,MIL,home
1747,-138,108,1,0,1,0,17,60,2001,11,1,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,MIL,home
1752,-138,9,10,20,3,0,13,620,2001,11,1,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,MIL,home
1763,0,0,8,3,4,0,0,483,2001,11,1,Driving Layup Shot,Layup,2001-02,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,MIL,home
1765,0,0,3,57,4,0,0,237,2001,11,1,Driving Layup Shot,Layup,2001-02,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,MIL,home
1769,-168,120,8,31,2,0,20,511,2001,11,4,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,SEA,away
1785,115,76,11,36,1,0,13,696,2001,12,5,Turnaround Jump Shot,Jump Shot,2001-02,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,MIN,home
1787,138,76,9,30,1,0,15,570,2001,12,5,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,MIN,home
1788,0,0,6,53,1,0,0,413,2001,12,5,Layup Shot,Layup,2001-02,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,MIN,home
1793,-170,76,1,20,2,0,18,80,2001,12,5,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,MIN,home
1800,73,207,2,4,1,0,21,124,2001,12,2,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,DAL,home
1825,49,198,5,38,1,0,20,338,2001,12,4,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,SAC,away
1826,0,0,2,30,1,0,0,150,2001,12,4,Driving Layup Shot,Layup,2001-02,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SAC,away
1834,-84,230,0,34,2,0,24,34,2001,12,4,Jump Shot,Jump Shot,2001-02,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,SAC,away
1843,169,181,0,41,4,0,24,41,2001,12,4,Jump Shot,Jump Shot,2001-02,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,SAC,away
1844,184,165,0,29,4,0,24,29,2001,12,4,Jump Shot,Jump Shot,2001-02,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,SAC,away
1848,159,42,7,30,1,0,16,450,2001,12,1,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,SEA,home
1849,0,0,4,58,1,0,0,298,2001,12,1,Layup Shot,Layup,2001-02,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SEA,home
1860,0,0,9,26,3,0,0,566,2001,12,1,Layup Shot,Layup,2001-02,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SEA,home
1863,0,0,6,40,3,0,0,400,2001,12,1,Layup Shot,Layup,2001-02,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SEA,home
1875,100,-8,0,6,1,0,10,6,2001,12,4,Turnaround Jump Shot,Jump Shot,2001-02,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,LAC,home
1883,138,137,9,36,4,0,19,576,2001,12,4,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,LAC,home
1890,-63,230,6,29,1,0,23,389,2001,12,6,Jump Shot,Jump Shot,2001-02,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,GSW,home
1892,22,224,11,20,3,0,22,680,2001,12,6,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,GSW,home
1893,115,137,9,50,3,0,17,590,2001,12,6,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,GSW,home
1897,43,120,1,23,3,0,12,83,2001,12,6,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,GSW,home
1905,-164,133,5,39,2,0,21,339,2001,12,3,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,HOU,away
1908,73,32,8,18,3,0,7,498,2001,12,3,Turnaround Jump Shot,Jump Shot,2001-02,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,HOU,away
1931,43,53,5,18,2,0,6,318,2001,12,4,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,MEM,away
1940,0,0,3,55,3,0,0,235,2001,12,4,Dunk Shot,Dunk,2001-02,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,MEM,away
1943,28,196,1,12,3,0,19,72,2001,12,4,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,MEM,away
1947,-170,224,0,18,4,0,28,18,2001,12,4,Jump Shot,Jump Shot,2001-02,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,MEM,away
1965,64,133,1,12,4,0,14,72,2001,12,1,Turnaround Jump Shot,Jump Shot,2001-02,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,PHI,home
1967,150,144,9,50,1,0,20,590,2001,12,2,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,GSW,away
1968,157,127,5,7,1,0,20,307,2001,12,2,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,GSW,away
1972,0,0,3,50,2,0,0,230,2001,12,2,Driving Layup Shot,Layup,2001-02,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,GSW,away
1982,-151,47,0,37,3,0,15,37,2001,12,2,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,GSW,away
1985,-136,2,5,56,4,0,13,356,2001,12,2,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,GSW,away
2005,119,101,4,35,2,0,15,275,2001,12,4,Running Jump Shot,Jump Shot,2001-02,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,TOR,home
2010,-56,108,0,19,3,0,12,19,2001,12,4,Running Jump Shot,Jump Shot,2001-02,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,TOR,home
2021,129,110,7,53,1,0,16,473,2001,12,6,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,HOU,home
2024,-111,42,1,58,1,0,11,118,2001,12,6,Running Jump Shot,Jump Shot,2001-02,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,HOU,home
2036,148,108,8,13,1,0,18,493,2002,1,2,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,DEN,away
2043,91,87,8,37,3,0,12,517,2002,1,2,Turnaround Jump Shot,Jump Shot,2001-02,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,DEN,away
2047,-162,0,2,49,3,0,16,169,2002,1,2,Fadeaway Jump Shot,Jump Shot,2001-02,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,DEN,away
2049,-162,135,7,47,4,0,21,467,2002,1,2,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,DEN,away
2055,142,0,1,39,4,0,14,99,2002,1,2,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,DEN,away
2065,94,203,10,45,2,0,22,645,2002,1,4,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,PHX,home
2066,-141,9,10,58,3,0,14,658,2002,1,4,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,PHX,home
2070,0,55,1,36,3,0,5,96,2002,1,4,Jump Shot,Jump Shot,2001-02,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,PHX,home
2077,0,0,4,8,2,0,0,248,2002,1,6,Reverse Dunk Shot,Dunk,2001-02,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,TOR,away
2085,-12,45,6,53,3,0,4,413,2002,1,6,Running Jump Shot,Jump Shot,2001-02,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,TOR,away
2095,167,21,2,31,1,0,16,151,2002,1,1,Fadeaway Jump Shot,Jump Shot,2001-02,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,DET,away
2097,0,0,1,29,1,0,0,89,2002,1,1,Reverse Layup Shot,Layup,2001-02,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,DET,away
